sourceTaxonId	sourceTaxonIds	sourceTaxonName	sourceTaxonRank	sourceTaxonPathNames	sourceTaxonPathIds	sourceTaxonPathRankNames	sourceId	sourceOccurrenceId	sourceCatalogNumber	sourceBasisOfRecordId	sourceBasisOfRecordName	sourceLifeStageId	sourceLifeStageName	sourceBodyPartId	sourceBodyPartName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeName	interactionTypeId	targetTaxonId	targetTaxonIds	targetTaxonName	targetTaxonRank	targetTaxonPathNames	targetTaxonPathIds	targetTaxonPathRankNames	targetId	targetOccurrenceId	targetCatalogNumber	targetBasisOfRecordId	targetBasisOfRecordName	targetLifeStageId	targetLifeStageName	targetBodyPartId	targetBodyPartName	targetPhysiologicalStateId	targetPhysiologicalStateName	decimalLatitude	decimalLongitude	localityId	localityName	eventDateUnixEpoch	referenceCitation	referenceDoi	referenceUrl	sourceCitation	sourceNamespace	sourceArchiveURI	sourceDOI	sourceLastSeenAtUnixEpoch
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:586317	EOL:586317 | WORMS:160440 | IRMNG:10839358 | ITIS:205061 | OTT:2900174 | FBC:SLB:SpecCode:1244 | OTT:2900174	Parvanachis obesa	Species	Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Columbellidae | Parvanachis | Parvanachis obesa	EOL:1 | EOL:2195 | EOL:2366 | EOL:2447 | EOL:10301885 | EOL:2450 | EOL:61802 | EOL:586317	kingdom | phylum | class | order | superfamily | family | genus | species				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:57667	EOL:57667 | GBIF:2285341 | WORMS:138351 | IRMNG:1279541 | ITIS:79579 | OTT:101579 | NCBI:49197 | OTT:101579	Atrina	Genus	Animalia | Mollusca | Bivalvia | Pterioida | Pinnoidea | Pinnidae | Atrina	EOL:1 | EOL:2195 | EOL:2215 | EOL:2263 | EOL:12004842 | EOL:2266 | EOL:57667	kingdom | phylum | class | order | superfamily | family | genus				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:451541	EOL:451541 | GBIF:2285436 | WORMS:420665 | IRMNG:11212747 | ITIS:79205 | INAT_TAXON:253369 | OTT:2850836 | FBC:SLB:SpecCode:47149 | OTT:2850836	Nuculana concentrica	Species	Animalia | Mollusca | Bivalvia | Nuculanoida | Nuculanoidea | Nuculanidae | Nuculana | Nuculana concentrica	EOL:1 | EOL:2195 | EOL:2215 | EOL:3027011 | EOL:12006178 | EOL:2239 | EOL:57725 | EOL:451541	kingdom | phylum | class | order | superfamily | family | genus | species				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:593834	EOL:593834 | GBIF:2300326 | WORMS:160407 | IRMNG:11312424 | ITIS:72961 | INAT_TAXON:59360 | OTT:563189 | FBC:SLB:SpecCode:4862 | NCBI:509938 | OTT:563189	Neverita duplicata	Species	Animalia | Mollusca | Gastropoda | Littorinimorpha | Naticoidea | Naticidae | Neverita | Neverita duplicata	EOL:1 | EOL:2195 | EOL:2366 | EOL:7155467 | EOL:4814917 | EOL:2503 | EOL:59685 | EOL:593834	kingdom | phylum | class | order | superfamily | family | genus | species				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ITIS:79118	ITIS:79118 | WORMS:105 | ITIS:79118 | OTT:1025545 | GBIF:137 | IRMNG:1146 | NCBI:6544	Bivalvia	Class	Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Bivalvia	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914159 | ITIS:69458 | ITIS:79118	Kingdom | Subkingdom | Infrakingdom | Superphylum | Phylum | Class				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:614415	EOL:614415 | GBIF:2302966 | WORMS:160395 | IRMNG:10231886 | ITIS:74114 | INAT_TAXON:254954 | OTT:2898862 | FBC:SLB:SpecCode:5524 | OTT:2898862	Nassarius acutus	Species	Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Nassariidae | Nassarius | Nassarius acutus	EOL:1 | EOL:2195 | EOL:2366 | EOL:2447 | EOL:10301885 | EOL:2462 | EOL:33623 | EOL:614415	kingdom | phylum | class | order | superfamily | family | genus | species				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ITIS:69458	ITIS:69458 | OTT:802117 | GBIF:52 | WORMS:51 | IRMNG:175 | NCBI:6447 | ITIS:69458	Mollusca	Phylum	Animalia | Bilateria | Protostomia | Lophozoa | Mollusca	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914159 | ITIS:69458	Kingdom | Subkingdom | Infrakingdom | Superphylum | Phylum				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	WORMS:877061	WORMS:877061 | WORMS:877061 | NCBI:1934717	Phrontis vibex	species	Biota | Animalia | Mollusca | Gastropoda | Caenogastropoda | Neogastropoda | Buccinoidea | Nassariidae | Nassariinae | Phrontis | Phrontis vibex	WORMS:1 | WORMS:2 | WORMS:51 | WORMS:101 | WORMS:224570 | WORMS:146 | WORMS:382214 | WORMS:151 | WORMS:225335 | WORMS:560406 | WORMS:877061	superdomain | kingdom | phylum | class | subclass | order | superfamily | family | subfamily | genus | species				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:39938	EOL:39938 | OTT:131914 | GBIF:7457172 | GBIF:2224189 | WORMS:411921 | WORMS:411920 | WORMS:106854 | IRMNG:1346163 | IRMNG:1346127 | ITIS:97775 | OTT:131914 | NCBI:6746	Pagurus	Genus	Animalia | Arthropoda | Malacostraca | Decapoda | Paguroidea | Paguridae | Pagurus	EOL:1 | EOL:164 | EOL:1157 | EOL:1183 | EOL:1193 | EOL:7170 | EOL:39938	kingdom | phylum | class | order | superfamily | family | genus				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:39810	EOL:39810 | OTT:2977965 | GBIF:2221802 | WORMS:450409 | WORMS:158441 | IRMNG:1049173 | ITIS:98362 | OTT:2977965 | NCBI:1240048	Persephona	Genus	Animalia | Arthropoda | Malacostraca | Decapoda | Leucosioidea | Leucosiidae | Persephona	EOL:1 | EOL:164 | EOL:1157 | EOL:1183 | EOL:7150 | EOL:7151 | EOL:39810	kingdom | phylum | class | order | superfamily | family | genus				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:39938	EOL:39938 | OTT:131914 | GBIF:7457172 | GBIF:2224189 | WORMS:411921 | WORMS:411920 | WORMS:106854 | IRMNG:1346163 | IRMNG:1346127 | ITIS:97775 | OTT:131914 | NCBI:6746	Pagurus	Genus	Animalia | Arthropoda | Malacostraca | Decapoda | Paguroidea | Paguridae | Pagurus	EOL:1 | EOL:164 | EOL:1157 | EOL:1183 | EOL:1193 | EOL:7170 | EOL:39938	kingdom | phylum | class | order | superfamily | family | genus				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:39767	EOL:39767 | OTT:27531 | GBIF:2225604 | WORMS:158433 | IRMNG:1262559 | ITIS:98710 | OTT:27531 | NCBI:156085	Ovalipes	Genus	Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Polybiidae | Ovalipes	EOL:1 | EOL:164 | EOL:1157 | EOL:1183 | EOL:7128 | EOL:5007264 | EOL:39767	kingdom | phylum | class | order | superfamily | family | genus				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:39922	EOL:39922 | OTT:304377 | GBIF:2222789 | WORMS:106873 | IRMNG:1320506 | ITIS:98341 | NCBI:271487	Calappa	Genus	Animalia | Arthropoda | Malacostraca | Decapoda | Calappoidea | Calappidae | Calappa	EOL:1 | EOL:164 | EOL:1157 | EOL:1183 | EOL:1223 | EOL:1224 | EOL:39922	kingdom | phylum | class | order | superfamily | family | genus				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:1037672	EOL:1037672 | OTT:454975 | GBIF:2225642 | WORMS:158055 | IRMNG:10249861 | ITIS:98697 | OTT:454975 | FBC:SLB:SpecCode:26795 | NCBI:53942	Callinectes similis	Species	Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Callinectes | Callinectes similis	EOL:1 | EOL:164 | EOL:1157 | EOL:1183 | EOL:7128 | EOL:7194 | EOL:36228 | EOL:1037672	kingdom | phylum | class | order | superfamily | family | genus | species				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:345037	EOL:345037 | OTT:1019219 | WORMS:158453 | IRMNG:10249865 | ITIS:98718 | OTT:1019219 | FBC:SLB:SpecCode:26810	Portunus gibbesii	Species	Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Portunus | Portunus gibbesii	EOL:1 | EOL:164 | EOL:1157 | EOL:1183 | EOL:7128 | EOL:7194 | EOL:39553 | EOL:345037	kingdom | phylum | class | order | superfamily | family | genus | species				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_2SLkem.3			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:39830	EOL:39830 | OTT:808065 | GBIF:2222819 | WORMS:158419 | IRMNG:1298860 | ITIS:98347 | OTT:808065 | NCBI:6798	Hepatus	Genus	Animalia | Arthropoda | Malacostraca | Decapoda | Aethroidea | Aethridae | Hepatus	EOL:1 | EOL:164 | EOL:1157 | EOL:1183 | EOL:28558887 | EOL:1242 | EOL:39830	kingdom | phylum | class | order | superfamily | family | genus				no:match	Literature	no:match		no:match		no:match		28.58759589	-96.57440307		Lavaca Bay		Donna Shaver. 1991. Feeding Ecology of Wild and Head-started Kemp's Ridley Sea Turtles in South Texas Waters	http://dx.doi.org/10.2307/1564592		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
